row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,QEC18_Blank_resusp_20181227024429.mzML Peak area,QEC18_Blank_resusp_20181227100129.mzML Peak area,QEC18_Blank_resusp_20181226235330.mzML Peak area,QEC18_Blank_resusp_20181227200515.mzML Peak area,QEC18_Blank_resusp_20181227072924.mzML Peak area,QEC18_Blank_resusp_20181227051626.mzML Peak area,QEC18_Blank_resusp_20181227180406.mzML Peak area,QEC18_Blank_resusp_20181227154841.mzML Peak area,QEC18_Blank_resusp_20181228030323.mzML Peak area,QEC18_Blank_resusp_20181227235313.mzML Peak area,QEC18_F1-1_F2-1.mzML Peak area,QEC18_F1-1_F2-1_20181227143118.mzML Peak area,QEC18_F1-1_F2-1_20181227084526.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2_20181227113714.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1_20181227125436.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1_20181227135238.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2_20181227184249.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1_20181227152919.mzML Peak area,QEC18_F1-1_NIST-3_20181227133316.mzML Peak area,QEC18_F1-1_NIST-3_20181228012817.mzML Peak area,QEC18_F1-1_NIST-3.mzML Peak area,QEC18_F1-1_F2-3.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1_20181227065123.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1_20181227225613.mzML Peak area,QEC18_F1-1_To-1.mzML Peak area,QEC18_F1-1_To-3.mzML Peak area,QEC18_F1-1_To-1_20181227123513.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1_20181228034123.mzML Peak area,QEC18_F1-1_To-1_20181227043825.mzML Peak area,QEC18_F1-1_F2-3_20181227012831.mzML Peak area,QEC18_F1-1_NIST-1_20181227210213.mzML Peak area,QEC18_F1-1_NIST-1.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1.mzML Peak area,QEC18_F1-1_To-3_20181227174446.mzML Peak area,QEC18_F1-1_NIST-1_20181227215913.mzML Peak area,QEC18_F1-1_To-3_20181227223713.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1_20181228020619.mzML Peak area,QEC18_F1-1_F2-3_20181227071023.mzML Peak area,QEC18_F1-3_F2-1_20181227190209.mzML Peak area,QEC18_F1-3_F2-1.mzML Peak area,QEC18_F2-1_NIST-3_20181227103932.mzML Peak area,QEC18_F1-3_To-1_20181228024423.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1_20181228022521.mzML Peak area,QEC18_F2-1_NIST-1_20181227212113.mzML Peak area,QEC18_F2-1_NIST-3.mzML Peak area,QEC18_F2-1_NIST-1.mzML Peak area,QEC18_F1-3_F2-1_20181227131356.mzML Peak area,QEC18_F2-1_NIST-1_20181227233413.mzML Peak area,QEC18_F2-1_To-1.mzML Peak area,QEC18_F1-3_NIST-1.mzML Peak area,QEC18_F2-1_NIST-3_20181227145038.mzML Peak area,QEC18_F2-1_To-1_20181227150959.mzML Peak area,QEC18_F2-1_To-3_20181226223728.mzML Peak area,QEC18_F1-3_To-1.mzML Peak area,QEC18_F1-3_NIST-1_20181227045725.mzML Peak area,QEC18_F2-1_To-3.mzML Peak area,QEC18_F1-3_NIST-1_20181227170603.mzML Peak area,QEC18_F2-3_To-1_20181227082626.mzML Peak area,QEC18_F2-1_To-3_20181227041925.mzML Peak area,QEC18_F2-3_To-1.mzML Peak area,QEC18_F2-1_To-1_20181228014719.mzML Peak area,QEC18_F1.mzML Peak area,QEC18_F2-3_NIST-1.mzML Peak area,QEC18_NIST.mzML Peak area,QEC18_F2-3_NIST-1_20181227162723.mzML Peak area,QEC18_Qcmix_begin.mzML Peak area,QEC18_NIST_20181227102029.mzML Peak area,QEC18_NIST_20181227182328.mzML Peak area,QEC18_To-1_NIST-1.mzML Peak area,QEC18_F1_20181227030329.mzML Peak area,QEC18_F2-3_To-1_20181227164643.mzML Peak area,QEC18_To-3_NIST-1.mzML Peak area,QEC18_F2-3_NIST-1_20181228005015.mzML Peak area,QEC18_F1-3_To-1_20181228003115.mzML Peak area,QEC18_F2.mzML Peak area,QEC18_To-3_NIST-1_20181227074824.mzML Peak area,QEC18_To-1_NIST-1_20181227111754.mzML Peak area,QEC18_F1_20181228032223.mzML Peak area,QEC18_F2_20181228001213.mzML Peak area,QEC18_To-1_NIST-1_20181228010915.mzML Peak area,QEC18_To-1_NIST-3_20181227214013.mzML Peak area,QEC18_blank_SPE_20181227092326.mzML Peak area,QEC18_blank_SPE.mzML Peak area,QEC18_To-1_NIST-3_20181227172525.mzML Peak area,QEC18_blank_SPE_20181227221813.mzML Peak area,QEC18_F2_20181227121553.mzML Peak area,QEC18_To_20181227231513.mzML Peak area,QEC18_To-3_NIST-1_20181227160801.mzML Peak area,QEC18_To_20181227204313.mzML Peak area,QEC18_To-1_NIST-3.mzML Peak area,QEC18_Qcmix_end.mzML Peak area,QEC18_To.mzML Peak area,QEC18_QCmix_no_exclusion.mzML Peak area,QEC18_Qcmix_middle.mzML Peak area,QEC18_Qcmix_end_20181228041923.mzML Peak area,
2449,571.2823105410081,6.186840513333334,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1549070.9138874316,1576810.7824071576,0,0,0,0,0,0,0,0,0,0,0,2678057.14232307,0,0,0,0,0,2750205.3288732762,0,0,0,0,1326594.913472476,0,0,0,0,4632906.7460600035,0,0,1634935.997413043,0,0,0,0,3316629.2025169353,0,0,2301547.5279167877,0,0,0,0,875508.0541067969,0,0,0,2800849.178039116,1697067.874442159,0,0,0,5053337.583793303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238373.1396334819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842125.8961970457,
2450,415.31906949452,7.531135957575759,147,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,874236.0045897999,0,414194.1979987719,471331.65604687884,440229.2568440638,911096.4436642535,0,840951.5577529648,905738.9897910139,0,795120.5728653759,0,808545.9508289912,618614.3435140906,714246.547931285,0,0,0,0,0,0,0,386716.9453331247,0,0,0,0,0,422852.836619981,1067740.1143214016,478578.45122098166,0,0,0,0,615183.2586494825,0,1249149.4835692479,641941.8429375273,1201903.7050119299,447992.5338188439,1085449.0154859384,0,0,0,0,0,0,0,1110447.1044896091,0,1889914.105241445,0,2271984.165719088,1917238.78526664,0,1909089.8141152933,0,0,0,0,0,1836054.963786769,0,1873260.8872053777,0,2356400.845627173,0,0,0,1244353.1320124737,0,0,0,0,0,0,1205367.1865745247,0,0,0,0,478739.32618162205,0,0,477569.579040013,0,
2451,385.34758602387996,8.226156985714288,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1659834.3777942432,1367559.2650696519,1557529.2320420102,0,0,0,2114685.6405909727,0,0,0,0,0,0,0,2533733.407349441,0,0,0,0,3283758.343160727,0,4167584.2334746,0,0,0,0,0,0,1594317.2192660403,5243071.468641043,183577.0705556799,1596642.293431804,2047085.090659129,0,1344756.3999944185,0,0,0,0,0,3469447.644731385,0,0,0,0,0,0,0,0,4121702.7207166203,1930210.5050372058,0,3635958.1668384383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349052.747090357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510495.779830895,1671517.1646074792,1803627.2107509286,
2452,511.30505191089395,7.361870407407407,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2322723.3447099524,1944327.2935482743,634819.7585302072,0,2436701.1591948257,0,2860963.759275182,0,0,0,0,0,0,0,3668757.7554524294,0,0,0,0,0,1919541.932010747,5617230.547701481,0,0,2123584.677113424,0,0,0,0,0,0,7357695.550055819,0,2367677.144391636,4154175.35271646,1470330.9552983423,0,0,0,1483096.8951538524,0,0,0,0,880250.298698889,5299064.3676774325,4602937.427185326,0,0,0,0,2822730.061426363,1528685.009285868,0,0,0,0,0,0,0,0,0,0,0,2698436.493384131,0,3585835.6704527275,0,0,4412245.688556938,3254485.811381619,0,0,0,0,0,0,2934075.532512647,0,0,0,0,0,0,1790422.098625323,2756626.5399195934,1602889.9724883013,
2453,425.3419720789765,8.587579511627904,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,869527.8706095,0,1046166.7645597968,919637.1043284712,1064376.4320540146,1.167758576131117E7,1601754.3265597345,1.103830522506821E7,1.1049642906416995E7,6915312.031920458,4152943.1628460325,0,1.3772162346379936E7,622319.6081913908,2293282.374162046,1.8147659657563876E7,0,0,0,3521331.854256358,0,3063068.2960282792,1.5204810345756292E7,1.2499652704231765E7,8479017.040833386,6064229.77046403,1.770822854232339E7,0,3339616.836075022,1.9919183316242535E7,1.1095234225312801E7,737673.9328806931,0,2733485.35823347,3846703.6966958833,1.9721366176830716E7,0,1825021.6134569552,0,0,0,0,0,0,0,0,1.2140281349374983E7,0,0,9001253.94846411,0,0,7615412.134920649,0,1909384.75751615,0,1.4269110917681433E7,0,0,0,0,1.3441574786842145E7,1.4902233175730808E7,0,5045800.50408753,0,0,0,0,4579996.279534813,9096378.057619086,0,0,0,0,0,0,2290175.1006085644,0,0,0,0,0,0,3549195.35644418,1497806.7637594156,4077328.6025757827,
2454,433.25676078307833,5.178348158536586,85,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1784825.5487436824,1826896.6085891314,1714066.3375032037,1873971.2521097767,1991839.3110499678,1742856.0442239416,1811237.9171377572,0,1792356.6920810717,0,2128742.703555798,0,1327510.9942234491,1432792.6220432809,1386125.5932734497,0,2143172.5821052683,0,3077195.470363123,0,2013815.5078222258,1684100.0062883466,3630160.1873520454,3966854.4127558367,2183791.0180258793,2417517.1812559017,4184089.9264636664,4402723.032627394,2664170.6413942664,775153.045570505,3217222.163679567,3356294.9915339807,0,3030940.052607873,2940091.629266999,0,0,0,4125452.3586226776,0,0,5181336.902046786,0,0,0,5785127.627452115,6439417.992197963,0,5921000.058094312,0,0,0,0,6079406.076172216,0,0,0,0,0,0,0,6932943.537823132,0,0,0,5406496.661781379,0,0,0,6413772.638925335,0,0,0,0,0,0,0,0,0,0,0,0,1989246.2910878463,0,2502276.742528143,2028493.864732847,2492521.840683463,
2455,443.38820105413504,10.262468925925926,217,408,[M-H2O+H]+,MS/MS verified: nloss,3,2168;2517;1035,460.3912,0,0,0,0,0,0,0,0,0,0,0,0,2638275.3648688956,0,0,0,0,0,0,0,0,0,0,0,5763789.8391758865,3890462.1769743874,4490889.206630613,0,0,0,0,3345974.895395167,0,6023067.457170089,0,0,0,0,0,0,0,7904078.446810305,0,0,2570787.2589312233,0,0,4856407.23575676,0,6259761.945863925,0,5237865.104674708,3800775.781020485,0,2680496.1651871735,2698484.6245851633,2258887.961032023,0,0,0,0,3807747.6995446533,2448641.488671073,5821520.362815984,4474051.393833779,0,8450009.936205473,0,6730466.840265971,0,0,0,0,0,6488521.013965321,0,7442751.754734432,0,8912941.078979108,0,0,0,8144485.6493267445,0,0,0,0,0,0,8482182.067988496,0,0,0,0,0,0,0,0,2394109.4434160213,
2456,463.3031764865425,13.18504576923077,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1727164.0335351352,0,0,0,0,0,0,0,0,0,0,0,346859.8359974703,0,544460.1790658958,0,0,0,1061396.4963164118,0,1924013.8934137814,1534858.484672863,0,0,0,0,0,0,0,1527218.1985697038,0,0,0,1088644.5609376975,2111949.84169501,0,0,0,0,0,0,4402998.871220657,0,0,0,4735529.419520915,4943033.97323527,0,0,0,0,0,0,3227094.6747076735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2457,433.2562642998994,5.117242840625001,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2470579.51972392,2918962.539834293,2790402.570836639,3068542.853647977,3409915.8215740183,2882197.4360304973,3117588.7837025695,0,2656263.4957669717,0,3529233.560152438,0,2058359.4931191162,2327200.186061994,0,0,0,0,1657129.947436597,0,3268174.6299603726,0,6650940.624054916,5801132.240673892,3697263.6740269866,5264639.033205384,5989893.057450739,2586055.067969157,4582109.118053636,2242996.1591385403,5283134.886291,0,0,0,0,0,0,0,7316319.629637576,0,0,7541083.993769288,0,0,0,7921278.7435286,7851606.533832412,0,7918171.608908623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8786346.043393673,0,0,0,9625929.511517333,0,0,0,0,0,0,0,0,0,0,0,0,2954507.7474318556,0,358834.9795004687,0,2298993.32216325,
2458,432.347749291725,3.689303902325582,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1726208.446524092,5175343.069626281,0,5682451.326389998,0,1490190.085217156,6131370.388536216,0,1949380.2189188919,0,0,0,0,3986908.472685317,1.3489184175599726E7,0,0,0,0,1.176052930547402E7,0,1.609660994906759E7,564413.8682039065,0,4669471.42437164,303956.7777410655,508844.87710066297,0,5932270.001468036,6021046.500318556,0,1791111.6189316916,2032673.674531036,1483470.254151347,7712779.674961327,0,0,3245041.6461758134,0,3105176.687259745,470500.2869447802,0,2109505.787031754,1126522.0047224443,0,2861564.574895033,0,670058.5676753938,0,3576534.1623564344,7754094.411544872,3436672.83958002,1.0852682867690712E7,0,0,0,4519490.384317765,0,0,0,0,3779366.25123449,3824941.809877591,0,0,620585.4057192595,6792678.952958383,0,0,3880308.733148155,3692959.9323652335,0,0,0,0,0,0,5675192.257264291,0,0,0,0,1570408.6529353522,0,7305941.597094031,7695527.83162336,1601726.47594378,
2459,409.34766987082025,11.383906700000002,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1986102.21317628,1868900.0522644343,2054002.8030083852,2460070.102929378,2827640.423498918,2688619.393003149,2738418.3598481766,2757211.230671217,0,1427633.4403230648,1285929.7578707864,0,3690433.2988677733,0,2855826.809364291,2178201.2631796515,0,0,0,0,0,5554375.011457522,0,0,0,670729.9476871751,0,0,2483741.2079756865,0,0,3224082.3266644576,0,2565910.794326713,3865679.3248218447,0,0,0,4140188.2392402906,0,0,3840682.516657471,0,0,0,0,0,0,0,0,0,0,0,4746853.672458919,0,0,0,0,0,0,0,4231434.908105543,0,0,0,4905884.081750567,5272734.733785047,0,0,3045681.149325008,5248842.979537729,0,0,0,0,0,0,4953268.459743875,0,0,0,0,0,0,2251150.485278479,2748272.660052141,0,
2460,452.2773733871873,5.54896139347826,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1546161.3483926386,1877079.8985125476,987040.0199727961,3446275.4268091675,2868920.774838505,3077574.02593165,3282275.750365579,3086226.5803298987,2886355.4893338643,0,0,0,3359340.8651613803,1835830.4812942604,3879238.649226703,2797243.605889428,0,0,0,3955402.734961888,0,0,0,0,1317595.9562349438,0,0,0,2025827.1389951876,3520983.715711879,1311852.1374803393,1793600.3637080505,3009516.315137655,0,2940941.073219711,3929673.3421636904,0,4000495.7956354273,1886587.1866491993,4147241.6207877863,3304524.475861067,0,2904894.0706265094,2808513.328528512,4339837.97915619,0,0,0,0,3145113.586398597,3405959.66453573,4257656.101519623,4794985.382334699,0,4565105.189201428,1960853.356016988,4477188.081084015,0,1690940.164122965,1752456.8529595179,0,0,5014623.726887454,0,5300254.522355727,0,6304294.541575176,0,0,0,5614529.645314242,0,0,0,0,0,0,6017579.430377652,0,0,0,0,2907933.465663669,0,0,3321401.637142213,2942501.389963865,
2461,277.21641384021166,6.119400335087717,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2333447.406358872,2.1750272220389944E7,3.796568538259303E7,4.0167797100312226E7,2.7999162638728E7,2.7287903916351736E7,2.7962658102983937E7,3.664867149412023E7,2.3347531176608156E7,1652415.2581133472,2125215.290714821,0,1576334.8853262314,1.924337855997136E7,2.313284931015047E7,1.975834340665569E7,2.0341993631311122E7,0,1.916458338991297E7,2.342949342488233E7,2.628523328541593E7,2434137.0958745503,3102245.800149683,3263294.3171628974,1.6024659254662331E7,6.050475814199165E7,3493200.529043777,0,1.9541418073841043E7,2428263.085758945,0,3962081.8998768614,0,1.8075287619448766E7,2.04299733084299E7,0,0,0,0,0,2.7603867818276748E7,4668634.604207312,0,0,0,2.547110130615513E7,4754693.98183238,0,4960866.29121881,1.3692377789061334E7,6.2239262913026504E7,0,4.2785429281435385E7,6278116.520820059,3507616.8793475837,0,716438.3989701197,0,0,0,0,8014547.985320904,2.0976970642946668E7,2.308991550981125E7,3660215.043186019,0,1729464.2914036647,0,4.845685525053125E7,6541179.040276162,0,5.073570812164466E7,5984524.059708508,0,0,7722643.619170019,0,967916.3121106832,0,0,0,4652874.499854924,0,7.00889537967568E7,2.7651841771194603E7,2.7783439462570593E7,2.9198346043697804E7,
2462,461.3628757114895,11.679410552631579,261,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2668646.1170024993,0,1567472.9413983158,1515844.3955709648,2018000.2991840707,473877.7499700034,1734370.0085437214,0,0,0,0,0,0,2017980.9425249929,2488190.9665612574,497055.43605001364,0,0,0,3308870.020736287,0,2761900.383341282,1282317.1527609434,0,1345190.7840337583,0,1421923.375336873,0,2660655.3569906573,4244482.573398767,0,1281093.1481991333,0,2140398.1602777895,3153709.8948609303,0,0,2585326.496664352,2447974.186052831,653913.5067327804,0,0,0,0,0,806184.7456312538,577694.6954727757,0,0,813215.3077668836,0,2161824.7894434305,3257352.813501537,1743715.189419394,0,0,0,0,0,0,0,969366.3854587775,420430.2245887309,0,4652870.511313142,2518962.1325784978,2337457.9154475676,0,0,1676181.5056537893,4922685.809343679,0,0,0,0,0,0,3907884.5631580623,0,0,0,0,920791.1186634002,0,0,1675207.190636252,0,
2463,344.222245389087,5.190303751851851,85,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1896811.8020335413,0,1659792.5899087435,0,0,0,0,0,0,662798.0357071192,897541.7331755337,0,0,0,0,0,899156.3339819252,0,819045.9881047033,0,1217332.4677144585,0,1716199.1566670719,1804388.1302283062,1962256.540553006,1017427.7495184285,1989625.8413248726,846148.3227445656,0,0,2219537.7869471773,3249834.2026307993,0,1902031.1352076628,2303849.129045595,0,0,0,3269463.0872883713,0,0,3125627.84772335,0,0,0,2850072.775631205,3466802.428927081,0,3076615.9954652637,0,0,0,0,4298012.920636964,0,0,0,0,0,0,0,4217952.2462965045,0,0,0,3352723.9794590287,0,0,0,4272585.972650576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762718.1208951536,
2464,433.2561168719505,4.956777054545454,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4064834.696378954,1329922.8832778381,1619704.0036754126,2472857.960905223,3422993.3358423454,3685036.7125870814,1793617.6887813858,0,2590547.195908591,0,2102390.7350052376,0,2232759.647881822,2370885.8831461845,1245228.6892943932,0,383257.5249221091,0,0,0,5189795.873131242,0,8032350.786098065,7825598.715910141,3130180.8425561194,2037569.8213454713,5272616.397005434,2792878.382825881,0,1960665.363189054,3767190.666903025,0,0,3663458.185341364,0,0,0,0,2558567.367641896,0,0,2117015.8764029862,0,0,0,4007817.4987439862,1.0282634494866926E7,0,9012138.515993807,0,0,0,0,7018974.166012413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109927.4008636307,0,0,0,0,0,0,0,0,0,0,0,0,3291434.7868299875,0,652384.1461127307,0,3483378.7337877946,
2465,421.2936224908611,11.755357699999998,253,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1596780.9807159426,1324551.3982574958,737851.9417696691,871593.051810032,1067023.411262806,0,1204730.3752069043,647166.94343438,1854428.074313468,1376560.7786376784,2036025.1506295325,0,0,1578383.1732590534,1246086.5042076223,0,1748614.6457727775,0,0,1213317.8504915503,1795235.0374332007,0,0,4778273.636397165,1964978.6062706425,915575.4001049574,0,0,2029372.5937359235,2410191.4944900745,0,0,0,2611335.880031256,3081561.679642535,0,0,0,0,0,0,0,0,0,0,3896219.908320278,4891701.35713687,0,1316891.3573473666,0,0,0,0,0,0,0,0,0,0,0,0,5994309.303558768,0,0,0,0,0,0,0,6342758.0333738215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772287.7465376838,1364639.0580093837,1293882.7696462187,
2466,409.34678369547447,5.262078042222223,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2114759.9881029897,1615833.918321199,1442524.1368472844,1703178.7587361883,1912509.8496423962,1794228.806180081,2565045.2930626697,1555225.1109024503,1627906.5029745223,427533.001292503,864265.8963019153,0,4069967.3585375384,2202397.622901958,2608767.9166276786,1088023.6801972562,0,0,0,3254028.8901786716,0,5415814.485617645,1880194.6611203975,1452838.2587786377,1955552.8573644543,553476.8257879753,1327937.8006602386,0,1448836.1983946043,5575884.5766314855,2735143.911860424,3292037.621813135,0,1204668.5808750084,2334706.980122465,0,0,0,3406905.2141924147,0,0,2985457.854896624,0,0,0,2970759.9718803796,3499958.9818290863,0,3665091.8115957505,0,0,0,0,4785707.194260551,0,0,4741025.604153383,0,0,0,0,4504800.014268481,0,0,0,2733489.568647876,6712837.011255167,0,0,4314585.071760368,6074466.616383683,0,0,0,0,0,0,6065302.463331357,0,0,0,0,1968891.5667496857,0,2267609.011815287,1844979.1468816798,2283818.0978698884,
2467,692.4591734689888,8.298957776190475,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1275866.907663547,4124235.6590377134,0,0,0,0,0,0,0,0,0,0,0,1727534.110567694,0,0,2541557.8776111696,0,0,0,2524217.425052523,0,0,0,4611979.628023814,0,0,0,0,7810026.20864334,0,0,2340618.8873913665,3824151.61837402,0,0,0,4566408.441100829,0,0,3282808.9225673163,0,0,0,0,6614155.09488495,6456574.94006249,0,634311.0103994859,4229442.80579975,2422833.6834575348,0,0,0,6452558.50942972,0,0,0,0,0,0,7528720.098424526,0,0,0,0,0,0,0,6443875.291750826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713598.519358524,0,4836971.800817247,
2468,425.34098970998184,5.34316615,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,444652.81305433565,0,2033815.0732815317,1327802.4839638055,2296692.741639388,341843.69342248753,0,0,0,305780.42159916594,2539197.5106784534,0,0,0,379297.8230999746,0,0,0,0,982846.843393534,0,2578609.562652371,1107654.8606171394,0,1138562.2281899904,667427.741435222,1794393.0069444284,0,3670702.019351636,0,595257.2917098932,6518320.048297083,0,4465415.724270189,4758219.236304425,0,0,0,1237801.9449262244,0,0,0,0,0,0,2342544.5276906947,2602064.1481102733,0,0,0,0,0,0,9115834.799165247,0,0,0,0,0,0,0,9603960.86454297,0,0,848606.5989865991,0,0,0,0,1.0434552781455416E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529816.2024973957,3883547.4782670094,0,
2469,416.3160778470729,14.95051344,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1635331.4289561573,0,216769.0804631272,1068758.3368509363,1555885.1430049227,0,0,1501468.4268759475,1508788.48648889,0,0,0,0,1833437.2689801462,2046251.2299534455,1532219.0786506836,0,0,333822.5159953302,0,0,697830.1436363014,1764431.2150345857,1601139.8831615455,1505017.2428315394,0,1674052.2067166194,0,0,3687989.5252465205,2071342.5115536249,2440834.633039732,0,0,863898.1194018647,0,0,0,3114223.419795193,0,0,2330628.720180823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737804.2914375814,0,586168.3068309186,711751.7058033252,1400828.636096266,
2470,463.3778561688392,9.356631978571428,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3146123.3124416117,3054462.496624199,0,0,465671.6397815555,770024.1915374503,0,2649605.5091555407,1783100.6826979062,0,0,0,5188911.80765233,4870317.611174258,0,0,0,0,0,0,0,0,0,0,2571594.188209271,0,0,0,1307092.933373805,1.3954658141682329E7,0,0,0,0,0,1889282.1284131685,0,4914318.8404561635,1167566.9663253783,748279.0172133355,2985459.727619411,0,0,0,955771.416881162,2441104.47465334,0,0,0,3836929.1240556133,2165766.4415834667,2605218.627072593,0,1476655.7162591433,8509199.300260596,0,5687565.653729036,0,0,0,0,0,4391292.47495777,0,0,0,4893211.179982441,0,0,0,0,0,0,0,0,0,0,618914.6491539576,0,0,0,0,2701886.6395974862,0,0,0,0,
2471,443.3876867235964,10.608881359999998,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1305960.4879668935,0,0,0,0,0,0,0,0,0,0,0,3234410.145958091,2349170.2423837874,2796649.0828377465,0,0,0,0,2382416.7590184235,0,5021980.961812394,0,0,0,0,0,0,0,4167160.2560381982,0,0,0,0,0,2632771.492198062,0,3967078.188592398,0,2777336.5995497005,2367765.192056276,0,754985.5218619023,2007439.220865915,1397684.961283134,0,0,0,0,0,1364441.6379149787,3591341.6472956385,2296132.401300005,0,4835154.814766134,0,5261786.217517478,0,0,0,0,0,5191484.103729404,0,5683432.508058764,0,7693512.944171325,0,0,0,7167813.720367523,0,0,0,0,0,0,6956017.034306222,0,0,0,0,0,0,0,0,1802926.894361754,
2472,277.21730830528776,13.6929165,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1315408.2059240812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343930.5961475105,0,0,0,0,1501640.6323969115,3345811.538626904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984758.7959724274,5876635.966128657,0,0,0,0,0,0,0,245153.23285497734,0,491282.7701043592,0,0,0,0,5253914.085746279,0,0,0,0,0,0,0,4704281.975017495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2473,455.2751348134227,6.359056424137931,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,783257.2819731721,0,9300784.896231025,9605475.898867184,0,4113024.359972669,9314094.990417698,0,0,0,0,0,1.8549038811179142E7,0,1.4488862978373324E7,0,0,0,0,0,0,1.0849097343969733E7,0,0,9941259.436840404,0,0,0,1.5945661073958235E7,0,0,1.3407271716822742E7,0,0,0,3023035.9594043056,0,0,1.0917936391252117E7,1.4489383318709249E7,1.1775877893252611E7,9286842.202305013,0,0,2.143752986481071E7,0,0,0,0,0,2034793.5735711637,1.0212368711092763E7,1.3656985979447031E7,1.1233655134447683E7,0,0,1.7743280575638816E7,0,0,0,0,1.3288208603247542E7,0,0,1757996.300578093,8791514.722218724,5165383.187222296,0,0,0,2.530317748787766E7,0,0,0,0,0,0,4452468.077265387,0,0,0,0,0,0,0,1.0797505969948862E7,0,
2474,526.3133741307671,7.429846583333333,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2437973.709245426,1512800.3242340023,960575.8138259418,0,0,0,0,0,0,0,0,0,0,2267283.430640344,0,0,0,0,0,2283083.702670962,0,0,0,0,0,0,0,0,1166042.9877955955,4309116.795749719,0,1055432.9534805247,880627.5798307896,0,0,0,0,1559662.496313564,0,1422529.4169305945,0,0,906247.4712224825,0,0,0,0,0,0,1609597.9364515813,0,0,833575.517055019,0,0,0,2401080.437762439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576411.156322066,1344772.8560368312,1427709.3457778185,
